timestamp,latitude,longitude
2018-06-15 19:34:10.260000,39.5771237,-106.2487973
2018-06-15 19:30:10.276000,39.5184816,-106.2107511
2018-06-15 19:26:10.261000,39.514362,-106.1454693
2018-06-15 19:24:10.281000,39.5432109,-106.1396083
2018-06-15 19:19:08.999000,39.5879135,-106.0945061
2018-06-15 19:16:53.028000,39.587603,-106.0942087
2018-06-15 18:54:00.999000,39.5878775,-106.0944956
2018-06-15 18:42:13.452000,39.6447468,-106.0342802
2018-06-15 18:40:13.278000,39.656001,-105.9968871
2018-06-15 18:38:13.198000,39.6738796,-105.9664391
2018-06-15 18:36:33,39.6788406,-105.9354881
2018-06-15 18:16:17.018000,39.7612886,-105.6492616
2018-06-15 17:28:30.990000,39.7259582,-105.0112691
2018-06-15 17:17:35.690000,39.6896662,-104.9409587
2018-06-15 17:16:27.368000,39.6895274,-104.9412654
2018-06-15 17:07:54.038000,39.6897618,-104.9408953
2018-06-15 17:00:36.999000,39.7088398,-104.9382036
2018-06-15 16:42:06.639000,39.7087197,-104.9374843
2018-06-15 16:35:40.275000,39.7087258,-104.9375625
2018-06-15 16:35:30.132000,39.708679,-104.9374696
2018-06-15 16:23:30.628000,39.7198776,-104.9171849
2018-06-15 02:57:35.168000,39.7194771,-104.9174051
2018-06-15 02:49:10.103000,39.7195996,-104.9174556
2018-06-15 02:40:48.187000,39.7154284,-104.9173014
2018-06-15 02:21:22.035000,39.7196357,-104.9174516
2018-06-15 01:01:52.384000,39.7195875,-104.9175565
2018-06-15 00:50:46.412000,39.7196109,-104.917162
2018-06-15 00:26:09.080000,39.7377399,-104.9170157
2018-06-15 00:19:25.572000,39.7196476,-104.917438
2018-06-14 23:52:09.638000,39.7198145,-104.9176269
2018-06-14 23:46:49.054000,39.7198269,-104.9173474
2018-06-14 23:45:04.105000,39.7199186,-104.9172718
2018-06-14 23:41:55.800000,39.7326599,-104.9128257
2018-06-14 23:37:55.873000,39.7439692,-104.9128617
2018-06-14 23:35:55.852000,39.7478051,-104.9128253
2018-06-14 23:31:55.730000,39.7618895,-104.9125149
2018-06-14 23:29:55.651000,39.762042,-104.9036604
2018-06-14 23:27:55.622000,39.7657404,-104.903488
2018-06-14 23:23:55.731000,39.7786447,-104.9015828
2018-06-14 23:21:55.652000,39.777344,-104.883941
2018-06-14 23:17:55.567000,39.7729208,-104.8326439
2018-06-14 23:15:55.523000,39.7667754,-104.7937094
2018-06-14 23:11:55.531000,39.7402954,-104.7145967
2018-06-14 23:09:55.525000,39.7402344,-104.6670336
2018-06-14 23:05:55.454000,39.7397062,-104.5694094
2018-06-14 22:21:03.327000,39.2861707,-103.785059
2018-06-14 21:44:23.036000,39.2941123,-103.0617667
2018-06-14 21:38:40.056000,39.3001002,-103.0463853
2018-06-14 21:14:01.310000,39.299938,-103.0461002
2018-06-14 18:31:14.044000,39.3001002,-103.0463853
2018-06-14 16:14:53.042000,39.7130902,-104.9346876
2018-06-14 16:09:23,39.7198989,-104.9171936
2018-06-14 14:59:37.701000,39.7198052,-104.9172042
2018-06-14 06:00:50.929000,39.7197469,-104.9174401
2018-06-14 04:24:52.894000,39.7198177,-104.9174839
2018-06-14 03:03:32.173000,39.7185151,-104.9170947
2018-06-14 02:07:15.809000,39.719134,-104.9162387
2018-06-14 01:08:54.311000,39.6999271,-104.9127165
2018-06-14 01:03:46,39.7197646,-104.9173156
2018-06-14 01:00:59.138000,39.7195059,-104.9175731
2018-06-14 00:18:04,39.7197489,-104.9176611
2018-06-14 00:12:01.585000,39.719976,-104.9171751
2018-06-13 23:45:01.999000,39.7281014,-104.9837131
2018-06-13 23:26:11.123000,39.7443344,-104.9884941
2018-06-13 23:03:39,39.7541792,-105.0014229
2018-06-13 22:57:52.658000,39.7543875,-105.0016667
2018-06-13 22:44:48.060000,39.7597623,-105.0021962
2018-06-13 22:40:48.604000,39.7611353,-105.0049405
2018-06-13 22:33:54.006000,39.7619251,-105.0061869
2018-06-13 22:27:18.010000,39.7621625,-105.0101308
2018-06-13 22:14:21.203000,39.7620785,-105.0163378
2018-06-13 22:02:10.341000,39.7616375,-105.014643
2018-06-13 21:57:17.225000,39.7596303,-105.0137296
2018-06-13 21:51:43,39.759743,-105.0107125
2018-06-13 21:50:18.144000,39.7601193,-105.0109296
2018-06-13 21:36:33.285000,39.7599605,-105.0108539
2018-06-13 21:13:11.108000,39.759289,-105.0106907
2018-06-13 20:51:48.407000,39.7547972,-105.0021547
2018-06-13 20:47:22,39.7527927,-105.0012175
2018-06-13 20:37:20,39.7517888,-105.0011967
2018-06-13 20:17:37.818000,39.751647,-105.0012623
2018-06-13 20:01:34,39.7526065,-105.0004329
2018-06-13 19:58:59.985000,39.7519222,-105.0009041
2018-06-13 19:54:42.668000,39.7518418,-105.0008426
2018-06-13 19:41:26.839000,39.7512644,-105.0001548
2018-06-13 19:38:10.196000,39.7508804,-104.9996311
2018-06-13 19:38:07.212000,39.7515788,-105.0005884
2018-06-13 19:30:33,39.7478707,-104.9955594
2018-06-13 19:28:27.124000,39.7471468,-104.9947478
2018-06-13 19:26:20,39.7463764,-104.9941801
2018-06-13 19:18:13.999000,39.7435965,-104.9899848
2018-06-13 19:14:24,39.7422505,-104.9889759
2018-06-13 19:12:13,39.7416146,-104.9897517
2018-06-13 19:09:54.997000,39.7404385,-104.9890221
2018-06-13 19:05:42.998000,39.7386072,-104.9872284
2018-06-13 19:04:49.499000,39.7373001,-104.9878838
2018-06-13 19:03:36.999000,39.7372796,-104.9872961
2018-06-13 18:50:47.585000,39.737344,-104.987715
2018-06-13 18:48:20,39.7372323,-104.9887766
2018-06-13 18:43:56.675000,39.7372679,-104.9879048
2018-06-13 18:43:22,39.7369211,-104.9873279
2018-06-13 18:37:38.070000,39.733835,-104.9873873
2018-06-13 18:29:09,39.7306116,-104.9838231
2018-06-13 18:25:46.647000,39.7304607,-104.9807531
2018-06-13 17:34:56.570000,39.7088908,-104.9384696
2018-06-13 17:25:11.006000,39.7081876,-104.9373923
2018-06-13 17:16:36.847000,39.708048,-104.9375403
2018-06-13 16:54:41.413000,39.7086412,-104.9371205
2018-06-13 16:52:24.077000,39.7082681,-104.9371371
2018-06-13 16:44:23.199000,39.7196499,-104.9174613
2018-06-13 16:15:38.139000,39.7196395,-104.9175666
2018-06-13 16:12:15.586000,39.7196499,-104.9174613
2018-06-13 15:53:45.219000,39.7131647,-104.9176975
2018-06-13 15:48:44.644000,39.7198625,-104.9172124
2018-06-13 15:30:55.601000,39.7195767,-104.917355
2018-06-13 15:25:38.332000,39.7197007,-104.9175139
2018-06-13 03:31:40.518000,39.7198305,-104.9172214
2018-06-13 03:24:08.601000,39.7198246,-104.9171829
2018-06-13 03:09:21,39.7197507,-104.917405
2018-06-13 03:09:17.126000,39.7197528,-104.9172501
2018-06-13 03:06:38.947000,39.7290282,-104.9163075
2018-06-13 03:04:10,39.7369896,-104.9160175
2018-06-13 03:01:30,39.7399707,-104.9032229
2018-06-13 02:59:22,39.7402703,-104.8888525
2018-06-13 02:57:21.027000,39.7400385,-104.8708019
2018-06-13 02:45:49.650000,39.7400602,-104.8601233
2018-06-13 01:34:39,39.740283,-104.8602849
2018-06-13 01:31:20.076000,39.7399607,-104.8596624
2018-06-13 01:29:03.500000,39.7400602,-104.8601233
2018-06-13 01:28:58.292000,39.7388305,-104.8588386
2018-06-13 01:28:03.500000,39.7400931,-104.8599579
2018-06-13 01:26:44.180000,39.7402232,-104.8531778
2018-06-13 01:24:42.243000,39.7412133,-104.8471504
2018-06-13 01:22:33.237000,39.7491545,-104.8470558
2018-06-13 01:20:19.179000,39.7691687,-104.8475082
2018-06-13 01:18:17.217000,39.776144,-104.8717297
2018-06-13 01:15:58.177000,39.7783356,-104.9189255
2018-06-13 01:13:40.202000,39.7799882,-104.9661846
2018-06-13 01:11:27.148000,39.7833585,-105.009468
2018-06-13 01:09:09.166000,39.7832916,-105.0558724
2018-06-13 01:07:06.167000,39.7836367,-105.097594
2018-06-13 01:05:03.187000,39.7793508,-105.1386979
2018-06-13 01:02:48.160000,39.7474442,-105.1506359
2018-06-13 01:00:46.200000,39.7234767,-105.1819947
2018-06-13 00:58:42.249000,39.6981828,-105.1920742
2018-06-13 00:56:30.250000,39.6662411,-105.1863723
2018-06-13 00:45:55.258000,39.5814679,-105.2304119
2018-06-13 00:24:06.166000,39.4172504,-105.4724749
2018-06-13 00:21:50.287000,39.4074055,-105.490909
2018-06-13 00:19:24.180000,39.4154361,-105.5252187
2018-06-13 00:17:00.176000,39.4248346,-105.5600328
